Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/item?id=6224,9,0,5,4.0387232228466825,0.6759579991921782,7.104787997377571,77.0,0.015000326127943898,0.0,5,5,6,6,7,7,7,7,7,7,7
GET,/item?id=6225,9,0,5,4.617384332959773,1.2551660001918208,7.3066539989667945,69.0,0.015000326127943898,0.0,5,6,6,6,7,7,7,7,7,7,7
GET,/item?id=6226,7,0,4,4.3306974278363795,1.8503339997550938,8.822533000056865,103.0,0.011666920321734144,0.0,4,5,5,5,9,9,9,9,9,9,9
GET,/item?id=6227,11,0,4,3.9550365442912816,1.0568569996394217,8.191370998247294,65.0,0.018333731934153653,0.0,4,5,5,5,7,8,8,8,8,8,8
GET,/item?id=6228,7,0,4,4.291327714911729,0.6898329993418884,10.909649001405342,77.0,0.011666920321734144,0.0,4,5,5,5,11,11,11,11,11,11,11
GET,/item?id=6229,10,0,3,7.988590799868689,1.2551639993034769,45.96438299995498,64.0,0.016667029031048778,0.0,3,4,6,7,46,46,46,46,46,46,46
GET,/item?id=623,8,0,3,3.5903822495129134,0.6915779995324556,7.062368000333663,67.0,0.013333623224839022,0.0,4,5,6,6,7,7,7,7,7,7,7
GET,/item?id=6230,8,0,3,4.458389125829854,1.0109979994012974,13.05257600324694,72.0,0.013333623224839022,0.0,4,4,7,7,13,13,13,13,13,13,13
GET,/item?id=6231,6,0,3,2.863066000524365,0.647789998765802,5.09565800166456,67.0,0.010000217418629265,0.0,3,3,5,5,5,5,5,5,5,5,5
GET,/item?id=6232,9,0,4,21.542704111602184,2.6477270002942532,153.67489799973555,81.0,0.015000326127943898,0.0,4,5,7,8,150,150,150,150,150,150,150
GET,/item?id=6233,11,0,4,4.077689545242307,2.4750279990257695,6.722038000589237,66.0,0.018333731934153653,0.0,4,4,5,5,7,7,7,7,7,7,7
GET,/item?id=6234,7,0,3,3.4204679998635714,2.025912999670254,4.927237001538742,67.0,0.011666920321734144,0.0,3,4,4,4,5,5,5,5,5,5,5
GET,/item?id=6235,6,0,4,4.338756665674737,2.5356229998578783,7.640611998795066,63.0,0.010000217418629265,0.0,4,4,5,5,8,8,8,8,8,8,8
GET,/item?id=6236,16,0,4,9.781975375517504,1.159373001428321,104.01249699862092,84.0,0.026667246449678043,0.0,4,4,4,4,6,100,100,100,100,100,100
GET,/item?id=6237,9,0,5,4.92296688834257,2.8259980026632547,7.347570997808361,67.0,0.015000326127943898,0.0,5,5,6,7,7,7,7,7,7,7,7
GET,/item?id=6238,8,0,4,4.450362374882388,0.9544560016365722,7.849445002648281,67.0,0.013333623224839022,0.0,4,5,8,8,8,8,8,8,8,8,8
GET,/item?id=6239,13,0,3,2.9144866155267946,0.9144149989879224,3.980034998676274,68.0,0.02166713774036341,0.0,3,3,4,4,4,4,4,4,4,4,4
GET,/item?id=624,5,0,4,4.576896201615455,2.9059410007903352,6.812114002968883,61.0,0.008333514515524389,0.0,4,6,6,7,7,7,7,7,7,7,7
GET,/item?id=6240,5,0,7,12.85780999896815,0.8899569984350819,44.96992699932889,76.0,0.008333514515524389,0.0,7,8,8,45,45,45,45,45,45,45,45
GET,/item?id=6241,12,0,3,3.4686259996306035,2.1587049996014684,4.774616998474812,64.0,0.02000043483725853,0.0,3,3,4,4,5,5,5,5,5,5,5
GET,/item?id=6242,8,0,3,3.506649999962974,0.9583970022504218,8.12324499929673,64.0,0.013333623224839022,0.0,4,4,4,4,8,8,8,8,8,8,8
GET,/item?id=6243,5,0,4,3.4858375998737756,0.8938739993027411,6.552322000061395,66.0,0.008333514515524389,0.0,4,4,4,7,7,7,7,7,7,7,7
GET,/item?id=6244,13,0,6,5.053286616692696,2.054438999039121,11.42914700176334,66.0,0.02166713774036341,0.0,6,6,6,7,8,11,11,11,11,11,11
GET,/item?id=6245,10,0,3,3.498759100330062,0.6839579982624855,9.337953000795096,74.0,0.016667029031048778,0.0,3,4,5,5,9,9,9,9,9,9,9
GET,/item?id=6246,5,0,4,4.716346999339294,2.4282459999085404,7.521953997638775,67.0,0.008333514515524389,0.0,4,6,6,8,8,8,8,8,8,8,8
GET,/item?id=6247,8,0,4,4.00976674973208,1.9886660011252388,6.157439998787595,71.0,0.013333623224839022,0.0,5,5,5,5,6,6,6,6,6,6,6
GET,/item?id=6248,8,0,3,3.6551727494043007,1.1419980000937358,6.8142390009597875,84.0,0.013333623224839022,0.0,4,5,5,5,7,7,7,7,7,7,7
GET,/item?id=6249,8,0,3,3.6529613757920743,0.9296230018662754,7.808153997757472,69.0,0.013333623224839022,0.0,3,5,7,7,8,8,8,8,8,8,8
GET,/item?id=625,8,0,3,3.143811375593941,0.6953080010134727,5.164659000001848,61.0,0.013333623224839022,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/item?id=6250,13,0,4,3.54394684584874,0.684623999404721,6.084822998673189,65.0,0.02166713774036341,0.0,4,4,5,5,5,6,6,6,6,6,6
GET,/item?id=6251,12,0,4,3.8883944168143594,1.9887470007233787,5.490999003086472,77.0,0.02000043483725853,0.0,4,4,5,5,5,5,5,5,5,5,5
GET,/item?id=6252,9,0,4,4.479188444141376,0.5289580003591254,8.210328000131994,67.0,0.015000326127943898,0.0,4,6,7,7,8,8,8,8,8,8,8
GET,/item?id=6253,6,0,3,2.693510500345534,1.1997479996352922,3.590910000639269,64.0,0.010000217418629265,0.0,3,3,3,3,4,4,4,4,4,4,4
GET,/item?id=6254,15,0,4,3.825757799738009,1.1419980000937358,7.769362000544788,64.0,0.025000543546573165,0.0,4,4,5,5,6,8,8,8,8,8,8
GET,/item?id=6255,12,0,4,3.969039833464194,1.4609140016546007,5.829407000419451,66.0,0.02000043483725853,0.0,5,5,5,5,5,6,6,6,6,6,6
GET,/item?id=6256,13,0,3,3.68844769176436,2.424412999971537,7.346654998400481,69.0,0.02166713774036341,0.0,3,4,4,4,5,7,7,7,7,7,7
GET,/item?id=6257,15,0,4,3.9625054659457724,1.0231649976049084,6.845287996839033,63.0,0.025000543546573165,0.0,4,4,5,7,7,7,7,7,7,7,7
GET,/item?id=6258,13,0,4,4.630843153930842,2.322259999345988,8.744610000576358,67.0,0.02166713774036341,0.0,4,5,6,7,7,9,9,9,9,9,9
GET,/item?id=6259,13,0,3,4.119063000241742,0.8487689992762171,9.207168001012178,65.0,0.02166713774036341,0.0,3,5,5,5,7,9,9,9,9,9,9
GET,/item?id=626,11,0,4,10.803628999962132,0.9040400000230875,57.75273900144384,65.0,0.018333731934153653,0.0,4,9,14,14,14,58,58,58,58,58,58
GET,/item?id=6260,12,0,5,5.525403250430827,2.972037000290584,10.923785001068609,70.0,0.02000043483725853,0.0,5,6,6,6,8,11,11,11,11,11,11
GET,/item?id=6261,12,0,4,4.114190083176557,0.8824149990687147,9.806244997889735,72.0,0.02000043483725853,0.0,4,5,5,5,5,10,10,10,10,10,10
GET,/item?id=6262,12,0,5,8.541504249478749,0.9787070011952892,47.73842199938372,85.0,0.02000043483725853,0.0,5,5,9,9,10,48,48,48,48,48,48
GET,/item?id=6263,11,0,4,4.3932893640885595,1.4278260023274925,7.661987001483794,66.0,0.018333731934153653,0.0,4,6,6,6,7,8,8,8,8,8,8
GET,/item?id=6264,14,0,3,3.638531070984235,0.8839149995765183,6.063114997232333,70.0,0.023333840643468287,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=6265,2,0,2.2129540011519566,3.7758475009468384,2.2129540011519566,5.33874100074172,77.0,0.0033334058062097554,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/item?id=6266,11,0,5,4.501126273019261,2.0361210008559283,7.414912000967888,83.0,0.018333731934153653,0.0,5,5,6,6,6,7,7,7,7,7,7
GET,/item?id=6267,8,0,4,4.825523875297222,2.6740789980976842,8.090903000265826,65.0,0.013333623224839022,0.0,5,6,6,6,8,8,8,8,8,8,8
GET,/item?id=6268,11,0,4,12.975733817835465,1.4826639999228064,101.42591700059711,74.0,0.018333731934153653,0.0,4,5,5,5,7,100,100,100,100,100,100
GET,/item?id=6269,11,0,5,4.050573544769907,0.9154149993264582,6.696780998026952,66.0,0.018333731934153653,0.0,5,5,5,5,5,7,7,7,7,7,7
GET,/item?id=627,12,0,3,3.3805969997047214,1.620748000277672,6.359655999403913,70.0,0.02000043483725853,0.0,3,3,5,5,5,6,6,6,6,6,6
GET,/item?id=6270,6,0,4,16.08389716723953,3.0557040008716285,75.89887499852921,60.0,0.010000217418629265,0.0,4,4,5,5,76,76,76,76,76,76,76
GET,/item?id=6271,6,0,4,4.3960414999067625,2.910332001192728,5.997115000354825,65.0,0.010000217418629265,0.0,5,5,5,5,6,6,6,6,6,6,6
GET,/item?id=6272,10,0,4,5.099797400907846,2.64293500003987,8.769025000219699,93.0,0.016667029031048778,0.0,4,5,7,9,9,9,9,9,9,9,9
GET,/item?id=6273,9,0,5,4.232838889341413,2.1841630004928447,8.514203000231646,85.0,0.015000326127943898,0.0,5,5,5,5,9,9,9,9,9,9,9
GET,/item?id=6274,4,0,4,5.41717600026459,2.423498001007829,9.728048997203587,69.0,0.006666811612419511,0.0,5,5,10,10,10,10,10,10,10,10,10
GET,/item?id=6275,12,0,4,3.923598332827775,0.6012899975758046,6.498787999589695,69.0,0.02000043483725853,0.0,4,4,5,5,5,6,6,6,6,6,6
GET,/item?id=6276,8,0,3,4.111737750463362,2.312954999069916,5.69954599995981,66.0,0.013333623224839022,0.0,5,6,6,6,6,6,6,6,6,6,6
GET,/item?id=6277,6,0,5,6.44098883397722,2.259457000036491,13.744519001193112,64.0,0.010000217418629265,0.0,6,6,8,8,14,14,14,14,14,14,14
GET,/item?id=6278,12,0,4,5.463366249993366,0.8982489998743404,14.188727000146173,66.0,0.02000043483725853,0.0,4,7,8,8,11,14,14,14,14,14,14
GET,/item?id=6279,12,0,3,3.424731083517448,0.7819579986971803,6.621947999519762,68.0,0.02000043483725853,0.0,4,4,5,5,5,7,7,7,7,7,7
GET,/item?id=628,5,0,4,3.503259200078901,1.847581999754766,4.702315000031376,64.0,0.008333514515524389,0.0,4,5,5,5,5,5,5,5,5,5,5
GET,/item?id=6280,5,0,3,2.8190493998408783,0.7759340005577542,4.713283997261897,70.0,0.008333514515524389,0.0,3,4,4,5,5,5,5,5,5,5,5
GET,/item?id=6281,6,0,3,3.6754656678870865,1.839958000346087,5.5407820000255015,63.0,0.010000217418629265,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=6282,13,0,5,9.108069152996624,1.7957050004042685,55.11028499677195,65.0,0.02166713774036341,0.0,5,7,8,8,9,55,55,55,55,55,55
GET,/item?id=6283,13,0,4,4.69313476955554,0.7978739995451178,9.945858997525647,72.0,0.02166713774036341,0.0,4,6,6,6,9,10,10,10,10,10,10
GET,/item?id=6284,8,0,4,24.42766837475574,2.449121002428001,117.63289800001075,60.0,0.013333623224839022,0.0,5,9,51,51,120,120,120,120,120,120,120
GET,/item?id=6285,12,0,4,4.825197167216781,1.5989140010788105,8.745912000449607,78.0,0.02000043483725853,0.0,5,5,8,8,8,9,9,9,9,9,9
GET,/item?id=6286,7,0,3,3.3932499999147177,1.122542002121918,5.560739999054931,73.0,0.011666920321734144,0.0,3,4,5,5,6,6,6,6,6,6,6
GET,/item?id=6287,7,0,4,3.6438044293650558,1.7897880024975166,5.3667890024371445,68.0,0.011666920321734144,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/item?id=6288,12,0,4,4.8218948337914,1.2436230026651174,7.716945001448039,66.0,0.02000043483725853,0.0,5,6,7,7,7,8,8,8,8,8,8
GET,/item?id=6289,10,0,5,15.289059799761162,2.0526239968603477,109.54669000057038,63.0,0.016667029031048778,0.0,5,5,5,12,110,110,110,110,110,110,110
GET,/item?id=629,4,0,5,5.009607499232516,4.0597439983685035,6.003490001603495,64.0,0.006666811612419511,0.0,5,5,6,6,6,6,6,6,6,6,6
GET,/item?id=6290,7,0,4,4.550785714984938,3.2299560007231776,6.95765600175946,76.0,0.011666920321734144,0.0,4,5,6,6,7,7,7,7,7,7,7
GET,/item?id=6291,8,0,3,4.179899624432437,2.566287999798078,5.947824000031687,71.0,0.013333623224839022,0.0,4,6,6,6,6,6,6,6,6,6,6
GET,/item?id=6292,6,0,4,5.4444090001197765,2.2112480000942014,9.377193000545958,66.0,0.010000217418629265,0.0,5,5,8,8,9,9,9,9,9,9,9
GET,/item?id=6293,17,0,3,3.824575059030287,0.6631989999732468,9.4131309997465,67.0,0.02833394935278292,0.0,3,4,5,6,7,9,9,9,9,9,9
GET,/item?id=6294,15,0,3,3.7909116009056256,1.0641230001056101,6.995364001340931,66.0,0.025000543546573165,0.0,3,4,5,6,6,7,7,7,7,7,7
GET,/item?id=6295,8,0,5,4.61025787581093,0.8965400011220481,7.475738002540311,70.0,0.013333623224839022,0.0,5,6,7,7,7,7,7,7,7,7,7
GET,/item?id=6296,13,0,3,6.370059231043202,0.5781899999419693,45.06830100217485,73.0,0.02166713774036341,0.0,3,4,4,6,6,45,45,45,45,45,45
GET,/item?id=6297,13,0,4,3.1652836156494093,0.7425820003845729,5.9378650003054645,66.0,0.02166713774036341,0.0,4,4,4,4,5,6,6,6,6,6,6
GET,/item?id=6298,8,0,4,4.040728874315391,2.2017049996065907,5.260532998363487,72.0,0.013333623224839022,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/item?id=6299,14,0,3,3.617632071576996,0.9306649990321603,6.452163001085864,100.0,0.023333840643468287,0.0,3,4,4,6,6,6,6,6,6,6,6
GET,/item?id=63,8,0,5,4.531603750365321,0.9164980001514778,6.009823999193031,67.0,0.013333623224839022,0.0,5,5,6,6,6,6,6,6,6,6,6
GET,/item?id=630,9,0,4,3.6160296654593873,0.6717079995723907,5.661969000357203,78.0,0.015000326127943898,0.0,4,4,4,5,6,6,6,6,6,6,6
GET,/item?id=6300,7,0,3,3.329298000088394,0.9907059975375887,6.779780000215396,80.0,0.011666920321734144,0.0,3,3,6,6,7,7,7,7,7,7,7
GET,/item?id=6301,9,0,4,4.374294333198729,1.5351649999502115,9.348577998025576,70.0,0.015000326127943898,0.0,4,5,5,6,9,9,9,9,9,9,9
GET,/item?id=6302,14,0,3,4.0432884286149475,0.6747900006303098,13.0240619982942,71.0,0.023333840643468287,0.0,4,4,4,6,6,13,13,13,13,13,13
GET,/item?id=6303,4,0,3,19.557739249648876,1.8805820000125095,69.64492699989933,64.0,0.006666811612419511,0.0,4,4,70,70,70,70,70,70,70,70,70
GET,/item?id=6304,10,0,5,5.257851600617869,2.441078999254387,8.98053700075252,67.0,0.016667029031048778,0.0,5,5,8,8,9,9,9,9,9,9,9
GET,/item?id=6305,7,0,2,3.0976918574846684,0.9358729985251557,6.184531001053983,74.0,0.011666920321734144,0.0,2,4,5,5,6,6,6,6,6,6,6
GET,/item?id=6306,12,0,3,3.589136500219562,0.7325419974222314,7.041955002932809,77.0,0.02000043483725853,0.0,3,4,6,6,7,7,7,7,7,7,7
GET,/item?id=6307,12,0,3,3.5535499998028777,0.7585419989482034,6.003465001413133,73.0,0.02000043483725853,0.0,5,5,6,6,6,6,6,6,6,6,6
GET,/item?id=6308,7,0,4,3.6842445718191033,1.6205819993047044,6.694580002658768,73.0,0.011666920321734144,0.0,4,4,4,4,7,7,7,7,7,7,7
GET,/item?id=6309,10,0,5,4.525057900536922,2.2481220003101043,7.142788002965972,69.0,0.016667029031048778,0.0,5,5,5,6,7,7,7,7,7,7,7
GET,/item?id=631,11,0,4,4.239084182534663,0.4606670008797664,7.0271969998429995,64.0,0.018333731934153653,0.0,4,5,7,7,7,7,7,7,7,7,7
GET,/item?id=6310,11,0,4,4.04992136364771,1.1289989997749217,9.326400999270845,67.0,0.018333731934153653,0.0,4,5,5,5,6,9,9,9,9,9,9
GET,/item?id=6311,8,0,6,6.091218249821395,3.7897889997111633,8.384403001400642,63.0,0.013333623224839022,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/item?id=6312,9,0,4,3.683790111002357,1.6446240006189328,4.989199998817639,88.0,0.015000326127943898,0.0,4,4,5,5,5,5,5,5,5,5,5
GET,/item?id=6313,17,0,4,4.374837764557657,1.3583600011770613,8.899193002434913,78.0,0.02833394935278292,0.0,4,5,5,5,9,9,9,9,9,9,9
GET,/item?id=6314,7,0,5,9.62183157077691,1.6313739979523234,42.416054999193875,64.0,0.011666920321734144,0.0,5,5,6,6,42,42,42,42,42,42,42
GET,/item?id=6315,5,0,4,4.363617600029102,0.876415000675479,7.718133001617389,65.0,0.008333514515524389,0.0,4,6,6,8,8,8,8,8,8,8,8
GET,/item?id=6316,10,0,2,3.1142178995651193,0.6313630001386628,6.512863998068497,67.0,0.016667029031048778,0.0,3,4,5,6,7,7,7,7,7,7,7
GET,/item?id=6317,8,0,5,5.42857125037699,2.108287997543812,8.096950001345249,61.0,0.013333623224839022,0.0,6,6,7,7,8,8,8,8,8,8,8
GET,/item?id=6318,14,0,4,4.860319570850281,2.6815790006367024,12.066435996530345,66.0,0.023333840643468287,0.0,4,5,5,7,8,12,12,12,12,12,12
GET,/item?id=6319,11,0,4,3.8539147267742506,0.9550219983793795,7.377412999630906,66.0,0.018333731934153653,0.0,4,4,5,5,6,7,7,7,7,7,7
GET,/item?id=632,10,0,4,4.1800008999416605,1.8944160001410637,8.306555999297416,64.0,0.016667029031048778,0.0,4,5,6,6,8,8,8,8,8,8,8
GET,/item?id=6320,15,0,4,3.649680533029217,1.1107890022685751,6.342627999401884,71.0,0.025000543546573165,0.0,4,4,5,5,5,6,6,6,6,6,6
GET,/item?id=6321,13,0,5,4.857956384512363,1.0173139999096747,9.020485998917138,67.0,0.02166713774036341,0.0,5,5,6,7,8,9,9,9,9,9,9
GET,/item?id=6322,11,0,5,4.793117182006509,1.0265400014759507,8.279402998596197,81.0,0.018333731934153653,0.0,5,7,7,7,7,8,8,8,8,8,8
GET,/item?id=6323,14,0,3,4.124113214597206,0.7157500003813766,7.029197000520071,63.0,0.023333840643468287,0.0,4,5,6,6,6,7,7,7,7,7,7
GET,/item?id=6324,11,0,4,5.103181182097284,2.098290999128949,12.791950997780077,78.0,0.018333731934153653,0.0,4,6,6,6,8,13,13,13,13,13,13
GET,/item?id=6325,13,0,4,3.7942484618375043,1.3641229998029303,6.572245998540893,64.0,0.02166713774036341,0.0,4,4,5,6,6,7,7,7,7,7,7
GET,/item?id=6326,10,0,3,3.9537252006994095,2.3147190004237927,7.025530001556035,81.0,0.016667029031048778,0.0,4,4,5,6,7,7,7,7,7,7,7
GET,/item?id=6327,6,0,4,4.9324853328774525,3.178915001626592,8.246645997132873,65.0,0.010000217418629265,0.0,5,5,6,6,8,8,8,8,8,8,8
GET,/item?id=6328,11,0,5,8.084423818548782,0.9954570014087949,42.07622299873037,71.0,0.018333731934153653,0.0,5,6,7,7,10,42,42,42,42,42,42
GET,/item?id=6329,15,0,4,4.275337333334998,1.0189980021095835,13.006395998672815,67.0,0.025000543546573165,0.0,4,4,5,6,8,13,13,13,13,13,13
GET,/item?id=633,4,0,3.978284999902826,3.5586237490861095,2.877245999115985,3.978284999902826,62.0,0.006666811612419511,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/item?id=6330,10,0,2,2.7834217999043176,0.8524160002707504,5.23266100208275,69.0,0.016667029031048778,0.0,3,4,4,5,5,5,5,5,5,5,5
GET,/item?id=6331,12,0,3,4.386480583283022,0.6475000009231735,8.230673000070965,75.0,0.02000043483725853,0.0,4,5,7,7,8,8,8,8,8,8,8
GET,/item?id=6332,12,0,5,5.3119473332117195,3.056915000342997,9.81772299928707,78.0,0.02000043483725853,0.0,5,6,7,7,7,10,10,10,10,10,10
GET,/item?id=6333,7,0,5,4.31123700088522,1.0467899992363527,7.967486999405082,67.0,0.011666920321734144,0.0,5,5,5,5,8,8,8,8,8,8,8
GET,/item?id=6334,14,0,4,3.502817142621747,0.6063319997338112,6.310958000540268,61.0,0.023333840643468287,0.0,4,5,5,5,5,6,6,6,6,6,6
GET,/item?id=6335,15,0,4,4.081819067505421,1.3514979982574005,9.285411000746535,65.0,0.025000543546573165,0.0,4,4,5,6,7,9,9,9,9,9,9
GET,/item?id=6336,7,0,3,4.153040142097909,2.2090819984441623,7.870528999774251,83.0,0.011666920321734144,0.0,3,5,5,5,8,8,8,8,8,8,8
GET,/item?id=6337,8,0,4,4.856456375819107,2.6302040023438167,9.044610000273678,64.0,0.013333623224839022,0.0,4,5,6,6,9,9,9,9,9,9,9
GET,/item?id=6338,7,0,2,3.3672665709413456,0.9739160013850778,7.843011000659317,68.0,0.011666920321734144,0.0,2,3,5,5,8,8,8,8,8,8,8
GET,/item?id=6339,11,0,5,5.769886272239753,2.950832000351511,9.253901000192855,66.0,0.018333731934153653,0.0,5,8,9,9,9,9,9,9,9,9,9
GET,/item?id=634,13,0,3,3.84922423136931,0.848845000291476,7.512363001296762,93.0,0.02166713774036341,0.0,3,4,5,6,6,8,8,8,8,8,8
GET,/item?id=6340,6,0,3,3.566439665519283,2.748245999100618,5.022705998271704,62.0,0.010000217418629265,0.0,3,3,4,4,5,5,5,5,5,5,5
GET,/item?id=6341,6,0,3,3.6451731666602427,2.0828300002904143,7.186113001807826,68.0,0.010000217418629265,0.0,3,3,4,4,7,7,7,7,7,7,7
GET,/item?id=6342,13,0,4,4.418488076435796,1.567248000355903,10.338660998968408,72.0,0.02166713774036341,0.0,4,5,5,5,9,10,10,10,10,10,10
GET,/item?id=6343,13,0,4,4.475790922487459,2.67320399871096,8.704781001142692,64.0,0.02166713774036341,0.0,4,5,5,5,6,9,9,9,9,9,9
GET,/item?id=6344,9,0,3,3.7211341105931854,0.9623330006434117,7.133997001801617,66.0,0.015000326127943898,0.0,3,4,4,6,7,7,7,7,7,7,7
GET,/item?id=6345,12,0,3,4.295267749512277,1.7534559992782306,8.938785998907406,88.0,0.02000043483725853,0.0,5,5,6,6,7,9,9,9,9,9,9
GET,/item?id=6346,12,0,3,3.6433976674743462,0.722099000995513,10.005619002185995,76.0,0.02000043483725853,0.0,3,3,5,5,7,10,10,10,10,10,10
GET,/item?id=6347,11,0,3,4.207033454308244,1.2511109998740721,7.447404001140967,78.0,0.018333731934153653,0.0,3,7,7,7,7,7,7,7,7,7,7
GET,/item?id=6348,8,0,4,5.64524112496656,2.11766299980809,11.808022998593515,68.0,0.013333623224839022,0.0,6,7,7,7,12,12,12,12,12,12,12
GET,/item?id=6349,8,0,4,4.629281749203074,2.660703998117242,9.646832000726135,65.0,0.013333623224839022,0.0,4,5,6,6,10,10,10,10,10,10,10
GET,/item?id=635,12,0,4,5.848924000019906,2.027287999226246,16.349073997844243,65.0,0.02000043483725853,0.0,6,6,8,8,11,16,16,16,16,16,16
GET,/item?id=6350,9,0,4,4.82314344440561,2.3939349994179793,10.806274000060512,66.0,0.015000326127943898,0.0,4,4,6,7,11,11,11,11,11,11,11
GET,/item?id=6351,10,0,3,3.9056252004229464,0.9759980021044612,8.8839950003603,68.0,0.016667029031048778,0.0,3,4,5,6,9,9,9,9,9,9,9
GET,/item?id=6352,6,0,3,3.788681000514771,2.1951210001134314,5.8960320020560175,70.0,0.010000217418629265,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=6353,7,0,6,5.597196000183301,1.1542899992491584,8.531203002348775,62.0,0.011666920321734144,0.0,6,6,8,8,9,9,9,9,9,9,9
GET,/item?id=6354,10,0,3,3.6336012999527156,0.8078819992078934,7.862536996981362,69.0,0.016667029031048778,0.0,3,4,6,6,8,8,8,8,8,8,8
GET,/item?id=6355,9,0,3,3.3071875558461112,0.7938730013847817,9.407067998836283,72.0,0.015000326127943898,0.0,3,3,4,4,9,9,9,9,9,9,9
GET,/item?id=6356,6,0,4,4.181852000328945,0.6436650000978261,8.47019399952842,62.0,0.010000217418629265,0.0,4,4,6,6,8,8,8,8,8,8,8
GET,/item?id=6357,14,0,5,4.785951214216766,0.7656419984414242,9.399004997248994,62.0,0.023333840643468287,0.0,5,6,6,7,8,9,9,9,9,9,9
GET,/item?id=6358,8,0,4,4.335216375238815,1.559661002829671,6.4104889970622025,65.0,0.013333623224839022,0.0,4,6,6,6,6,6,6,6,6,6,6
GET,/item?id=6359,5,0,4,3.6978203999751713,0.9345409998786636,5.225324999628356,80.0,0.008333514515524389,0.0,4,5,5,5,5,5,5,5,5,5,5
GET,/item?id=636,5,0,3,3.374094599712407,2.127612999174744,5.539246998523595,77.0,0.008333514515524389,0.0,3,4,4,6,6,6,6,6,6,6,6
GET,/item?id=6360,8,0,4,3.6992282507526397,1.2022600021737162,5.404290001024492,73.0,0.013333623224839022,0.0,4,5,5,5,5,5,5,5,5,5,5
GET,/item?id=6361,11,0,4,3.523021544837816,0.692706998961512,8.455952996882843,67.0,0.018333731934153653,0.0,4,4,4,4,5,8,8,8,8,8,8
GET,/item?id=6362,7,0,2,3.4398499987478965,0.7283749982889276,6.8682389974128455,63.0,0.011666920321734144,0.0,2,5,5,5,7,7,7,7,7,7,7
GET,/item?id=6363,10,0,3,4.421845700198901,2.4558889999752864,6.766821999917738,73.0,0.016667029031048778,0.0,5,6,6,7,7,7,7,7,7,7,7
GET,/item?id=6364,12,0,3,3.652992082000613,2.012581997405505,9.062247998372186,64.0,0.02000043483725853,0.0,3,3,4,4,4,9,9,9,9,9,9
GET,/item?id=6365,11,0,5,4.610643272661202,1.4386240000021644,9.28671099973144,68.0,0.018333731934153653,0.0,5,6,6,6,9,9,9,9,9,9,9
GET,/item?id=6366,13,0,4,12.69089792381587,2.863898000214249,105.19580700201914,67.0,0.02166713774036341,0.0,4,7,7,7,10,110,110,110,110,110,110
GET,/item?id=6367,8,0,3,3.935677500521706,1.4791219982726034,7.009788001596462,70.0,0.013333623224839022,0.0,4,5,6,6,7,7,7,7,7,7,7
GET,/item?id=6368,13,0,4,8.899324923382105,2.487204001226928,58.43761300275219,63.0,0.02166713774036341,0.0,4,6,6,6,13,58,58,58,58,58,58
GET,/item?id=6369,6,0,3,3.62671649963886,1.4338299988594372,6.964246000279672,65.0,0.010000217418629265,0.0,4,4,5,5,7,7,7,7,7,7,7
GET,/item?id=637,9,0,4,3.9796272224824256,1.6190390015253797,8.010287001525285,69.0,0.015000326127943898,0.0,4,4,5,6,8,8,8,8,8,8,8
GET,/item?id=6370,8,0,3,4.478371999994124,0.7133500002964865,15.549806998023996,82.0,0.013333623224839022,0.0,3,4,5,5,16,16,16,16,16,16,16
GET,/item?id=6371,5,0,5,4.432154199457727,1.8207889988843817,7.172662997618318,62.0,0.008333514515524389,0.0,5,6,6,7,7,7,7,7,7,7,7
GET,/item?id=6372,6,0,4,4.986333999719743,2.73764499797835,9.620619999623159,64.0,0.010000217418629265,0.0,5,5,6,6,10,10,10,10,10,10,10
GET,/item?id=6373,11,0,3,4.023180727513549,0.5975969979772344,8.173653000994818,68.0,0.018333731934153653,0.0,3,5,5,5,6,8,8,8,8,8,8
GET,/item?id=6374,4,0,3,4.441390000465617,2.3889990006864537,8.359694002137985,67.0,0.006666811612419511,0.0,4,4,8,8,8,8,8,8,8,8,8
GET,/item?id=6375,14,0,4,4.0443747140151185,0.7817500008968636,9.15158299903851,61.0,0.023333840643468287,0.0,4,4,5,6,6,9,9,9,9,9,9
GET,/item?id=6376,10,0,4,6.064927699844702,2.3301370019908063,12.586896002176218,71.0,0.016667029031048778,0.0,5,7,9,10,13,13,13,13,13,13,13
GET,/item?id=6377,12,0,3,3.9741902495128065,0.8793329980107956,10.349910997319967,70.0,0.02000043483725853,0.0,3,3,7,7,8,10,10,10,10,10,10
GET,/item?id=6378,9,0,4,4.354145888404067,1.1713310013874434,8.627259001514176,61.0,0.015000326127943898,0.0,4,5,5,5,9,9,9,9,9,9,9
